ProductKey,ProductLabel,ProductName,Manufacturer,BrandName,ClassName,ColorName,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
1890,801064,Contoso Lavadora y secadora 21 pulgadas E210 Red,"Contoso, Ltd",Contoso,Normal,Red,Alto,815.22,1599.0,2006-01-02,Activad
1891,801065,"Contoso Lavadora y secadora 15,5 pulgadas E155 Red","Contoso, Ltd",Contoso,Economía,Red,Alto,509.32,999.0,2005-02-01,Activad
1892,801066,Contoso Lavadora y secadora 27 pulgadas L270 Rosa,"Contoso, Ltd",Contoso,Deluxe,Rosa,Alto,878.66,2652.0,2009-02-09,Activad
1893,801067,"Contoso Lavadora y secadora 25,5 pulgadas M255 Rosa","Contoso, Ltd",Contoso,Normal,Rosa,Alto,914.67,1989.0,2008-03-08,Activad
1894,801068,Contoso Lavadora y secadora 24 pulgadas M240 Rosa,"Contoso, Ltd",Contoso,Normal,Rosa,Alto,836.03,1818.0,2007-02-06,Activad
1895,801069,Contoso Lavadora y secadora 21 pulgadas E210 Rosa,"Contoso, Ltd",Contoso,Normal,Rosa,Alto,815.22,1599.0,2006-01-02,Activad
1896,801070,"Contoso Lavadora y secadora 15,5 pulgadas E155 Rosa","Contoso, Ltd",Contoso,Economía,Rosa,Alto,509.32,999.0,2005-02-01,Activad
1897,802001,Fabrikam Refrigerador 24.7CuFt X9800 Blanco,"Fabrikam, Inc.",Fabrikam,Deluxe,Blanco,Medio,1060.22,3199.99,2009-03-04,Activad
1898,802002,Fabrikam Refrigerador 19CuFt M7600 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,413.42,899.0,2008-03-06,Activad
1899,802003,Fabrikam Refrigerador 9.7CuFt M5600 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,226.71,493.0,2007-03-08,Activad
1900,802004,Fabrikam Refrigerador 4.6CuFt E2800 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,152.94,299.99,2006-02-09,Activad
1901,802005,Fabrikam Refrigerador 3.2CuFt E1600 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,142.75,279.99,2005-03-08,Activad
1902,802006,Fabrikam Refrigerador 1.7CuFt E1200 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Medio,66.27,129.99,2004-02-06,Activad
1903,802007,Fabrikam Refrigerador 24.7CuFt X9800 Marrón,"Fabrikam, Inc.",Fabrikam,Deluxe,Marrón,Medio,1060.22,3199.99,2009-03-04,Activad
1904,802008,Fabrikam Refrigerador 19CuFt M7600 Marrón,"Fabrikam, Inc.",Fabrikam,Normal,Marrón,Medio,413.42,899.0,2008-03-06,Activad
1905,802009,Fabrikam Refrigerador 9.7CuFt M5600 Marrón,"Fabrikam, Inc.",Fabrikam,Normal,Marrón,Medio,226.71,493.0,2007-03-08,Activad
1906,802010,Fabrikam Refrigerador 4.6CuFt E2800 Marrón,"Fabrikam, Inc.",Fabrikam,Normal,Marrón,Medio,152.94,299.99,2006-02-09,Activad
1907,802011,Fabrikam Refrigerador 3.2CuFt E1600 Marrón,"Fabrikam, Inc.",Fabrikam,Normal,Marrón,Medio,142.75,279.99,2005-03-08,Activad
1908,802012,Fabrikam Refrigerador 1.7CuFt E1200 Marrón,"Fabrikam, Inc.",Fabrikam,Economía,Marrón,Medio,66.27,129.99,2004-02-06,Activad
1909,802013,Fabrikam Refrigerador 24.7CuFt X9800 Plata,"Fabrikam, Inc.",Fabrikam,Deluxe,Plata,Medio,1060.22,3199.99,2009-03-04,Activad
1910,802014,Fabrikam Refrigerador 19CuFt M7600 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,413.42,899.0,2008-03-06,Activad
1911,802015,Fabrikam Refrigerador 9.7CuFt M5600 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,226.71,493.0,2007-03-08,Activad
1912,802016,Fabrikam Refrigerador 4.6CuFt E2800 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,152.94,299.99,2006-02-09,Activad
1913,802017,Fabrikam Refrigerador 3.2CuFt E1600 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,142.75,279.99,2005-03-08,Activad
1914,802018,Fabrikam Refrigerador 1.7CuFt E1200 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Medio,66.27,129.99,2004-02-06,Activad
1915,802019,Fabrikam Refrigerador 24.7CuFt X9800 Verde,"Fabrikam, Inc.",Fabrikam,Deluxe,Verde,Medio,1060.22,3199.99,2009-03-04,Activad
1916,802020,Fabrikam Refrigerador 19CuFt M7600 Verde,"Fabrikam, Inc.",Fabrikam,Normal,Verde,Medio,413.42,899.0,2008-03-06,Activad
1917,802021,Fabrikam Refrigerador 9.7CuFt M5600 Verde,"Fabrikam, Inc.",Fabrikam,Normal,Verde,Medio,226.71,493.0,2007-03-08,Activad
1918,802022,Fabrikam Refrigerador 4.6CuFt E2800 Verde,"Fabrikam, Inc.",Fabrikam,Normal,Verde,Medio,152.94,299.99,2006-02-09,Activad
1919,802023,Fabrikam Refrigerador 3.2CuFt E1600 Verde,"Fabrikam, Inc.",Fabrikam,Normal,Verde,Medio,142.75,279.99,2005-03-08,Activad
1920,802024,Fabrikam Refrigerador 1.7CuFt E1200 Verde,"Fabrikam, Inc.",Fabrikam,Economía,Verde,Medio,66.27,129.99,2004-02-06,Activad
1921,802025,Fabrikam Refrigerador 24.7CuFt X9800 Azul,"Fabrikam, Inc.",Fabrikam,Deluxe,Azul,Medio,1060.22,3199.99,2009-03-04,Activad
1922,802026,Fabrikam Refrigerador 19CuFt M7600 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,413.42,899.0,2008-03-06,Activad
1923,802027,Fabrikam Refrigerador 9.7CuFt M5600 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,226.71,493.0,2007-03-08,Activad
1924,802028,Fabrikam Refrigerador 4.6CuFt E2800 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,152.94,299.99,2006-02-09,Activad
1925,802029,Fabrikam Refrigerador 3.2CuFt E1600 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,142.75,279.99,2005-03-08,Activad
1926,802030,Fabrikam Refrigerador 1.7CuFt E1200 Azul,"Fabrikam, Inc.",Fabrikam,Economía,Azul,Medio,66.27,129.99,2004-02-06,Activad
1927,802031,Fabrikam Refrigerador 24.7CuFt X9800 Gris,"Fabrikam, Inc.",Fabrikam,Deluxe,Gris,Medio,1060.22,3199.99,2009-03-04,Activad
1928,802032,Fabrikam Refrigerador 19CuFt M7600 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,413.42,899.0,2008-03-06,Activad
1929,802033,Fabrikam Refrigerador 9.7CuFt M5600 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,226.71,493.0,2007-03-08,Activad
1930,802034,Fabrikam Refrigerador 4.6CuFt E2800 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,152.94,299.99,2006-02-09,Activad
1931,802035,Fabrikam Refrigerador 3.2CuFt E1600 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,142.75,279.99,2005-03-08,Activad
1932,802036,Fabrikam Refrigerador 1.7CuFt E1200 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Medio,66.27,129.99,2004-02-06,Activad
1933,802037,Fabrikam Refrigerador 24.7CuFt X9800 Naranja,"Fabrikam, Inc.",Fabrikam,Deluxe,Naranja,Medio,1060.22,3199.99,2009-03-04,Activad
1934,802038,Fabrikam Refrigerador 19CuFt M7600 Naranja,"Fabrikam, Inc.",Fabrikam,Normal,Naranja,Medio,413.42,899.0,2008-03-06,Activad
1935,802039,Fabrikam Refrigerador 9.7CuFt M5600 Naranja,"Fabrikam, Inc.",Fabrikam,Normal,Naranja,Medio,226.71,493.0,2007-03-08,Activad
1936,802040,Fabrikam Refrigerador 4.6CuFt E2800 Naranja,"Fabrikam, Inc.",Fabrikam,Normal,Naranja,Medio,152.94,299.99,2006-02-09,Activad
1937,802041,Fabrikam Refrigerador 3.2CuFt E1600 Naranja,"Fabrikam, Inc.",Fabrikam,Normal,Naranja,Medio,142.75,279.99,2005-03-08,Activad
1938,802042,Fabrikam Refrigerador 1.7CuFt E1200 Naranja,"Fabrikam, Inc.",Fabrikam,Economía,Naranja,Medio,66.27,129.99,2004-02-06,Activad
1939,802043,Litware Refrigerador 24.7CuFt X980 Blanco,"Litware, Inc.",Litware,Deluxe,Blanco,Medio,1060.22,3199.99,2007-08-01,Activad
1940,802044,Litware Refrigerador 19CuFt M760 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,413.42,899.0,2008-03-06,Activad
1941,802045,Litware Refrigerador 9.7CuFt M560 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,226.71,493.0,2007-03-08,Activad
1942,802046,Litware Refrigerador 4.6CuFt E280 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,152.94,299.99,2006-02-09,Activad
1943,802047,Litware Refrigerador 3.2CuFt E160 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,142.75,279.99,2005-03-08,Activad
1944,802048,Litware Refrigerador 1.7CuFt E120 Blanco,"Litware, Inc.",Litware,Economía,Blanco,Medio,66.27,129.99,2004-02-06,Activad
1945,802049,Litware Refrigerador 24.7CuFt X980 Marrón,"Litware, Inc.",Litware,Deluxe,Marrón,Medio,1060.22,3199.99,2007-08-01,Activad
1946,802050,Litware Refrigerador 19CuFt M760 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Medio,413.42,899.0,2008-03-06,Activad
1947,802051,Litware Refrigerador 9.7CuFt M560 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Medio,226.71,493.0,2007-03-08,Activad
1948,802052,Litware Refrigerador 4.6CuFt E280 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Medio,152.94,299.99,2006-02-09,Activad
1949,802053,Litware Refrigerador 3.2CuFt E160 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Medio,142.75,279.99,2005-03-08,Activad
1950,802054,Litware Refrigerador 1.7CuFt E120 Marrón,"Litware, Inc.",Litware,Economía,Marrón,Medio,66.27,129.99,2004-02-06,Activad
1951,802055,Litware Refrigerador 24.7CuFt X980 Plata,"Litware, Inc.",Litware,Deluxe,Plata,Medio,1060.22,3199.99,2007-08-01,Activad
1952,802056,Litware Refrigerador 19CuFt M760 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,413.42,899.0,2008-03-06,Activad
1953,802057,Litware Refrigerador 9.7CuFt M560 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,226.71,493.0,2007-03-08,Activad
1954,802058,Litware Refrigerador 4.6CuFt E280 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,152.94,299.99,2006-02-09,Activad
1955,802059,Litware Refrigerador 3.2CuFt E160 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,142.75,279.99,2005-03-08,Activad
1956,802060,Litware Refrigerador 1.7CuFt E120 Plata,"Litware, Inc.",Litware,Economía,Plata,Medio,66.27,129.99,2004-02-06,Activad
1957,802061,Litware Refrigerador 24.7CuFt X980 Verde,"Litware, Inc.",Litware,Deluxe,Verde,Medio,1060.22,3199.99,2007-08-01,Activad
1958,802062,Litware Refrigerador 19CuFt M760 Verde,"Litware, Inc.",Litware,Normal,Verde,Medio,413.42,899.0,2008-03-06,Activad
1959,802063,Litware Refrigerador 9.7CuFt M560 Verde,"Litware, Inc.",Litware,Normal,Verde,Medio,226.71,493.0,2007-03-08,Activad
1960,802064,Litware Refrigerador 4.6CuFt E280 Verde,"Litware, Inc.",Litware,Normal,Verde,Medio,152.94,299.99,2006-02-09,Activad
1961,802065,Litware Refrigerador 3.2CuFt E160 Verde,"Litware, Inc.",Litware,Normal,Verde,Medio,142.75,279.99,2005-03-08,Activad
1962,802066,Litware Refrigerador 1.7CuFt E120 Verde,"Litware, Inc.",Litware,Economía,Verde,Medio,66.27,129.99,2004-02-06,Activad
1963,802067,Litware Refrigerador 24.7CuFt X980 Azul,"Litware, Inc.",Litware,Deluxe,Azul,Medio,1060.22,3199.99,2007-08-01,Activad
1964,802068,Litware Refrigerador 19CuFt M760 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,413.42,899.0,2008-03-06,Activad
1965,802069,Litware Refrigerador 9.7CuFt M560 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,226.71,493.0,2007-03-08,Activad
1966,802070,Litware Refrigerador 4.6CuFt E280 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,152.94,299.99,2006-02-09,Activad
1967,802071,Litware Refrigerador 3.2CuFt E160 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,142.75,279.99,2005-03-08,Activad
1968,802072,Litware Refrigerador 1.7CuFt E120 Azul,"Litware, Inc.",Litware,Economía,Azul,Medio,66.27,129.99,2004-02-06,Activad
1969,802073,Litware Refrigerador 24.7CuFt X980 Gris,"Litware, Inc.",Litware,Deluxe,Gris,Medio,1060.22,3199.99,2007-08-01,Activad
1970,802074,Litware Refrigerador 19CuFt M760 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,413.42,899.0,2008-03-06,Activad
1971,802075,Litware Refrigerador 9.7CuFt M560 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,226.71,493.0,2007-03-08,Activad
1972,802076,Litware Refrigerador 4.6CuFt E280 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,152.94,299.99,2006-02-09,Activad
1973,802077,Litware Refrigerador 3.2CuFt E160 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,142.75,279.99,2005-03-08,Activad
1974,802078,Litware Refrigerador 1.7CuFt E120 Gris,"Litware, Inc.",Litware,Economía,Gris,Medio,66.27,129.99,2004-02-06,Activad
1975,802079,Litware Refrigerador L1200 Naranja,"Litware, Inc.",Litware,Deluxe,Naranja,Medio,1060.22,3199.99,2009-03-04,Activad
1976,802080,Litware Refrigerador 19CuFt M760 Naranja,"Litware, Inc.",Litware,Normal,Naranja,Medio,413.42,899.0,2008-03-06,Activad
1977,802081,Litware Refrigerador 9.7CuFt M560 Naranja,"Litware, Inc.",Litware,Normal,Naranja,Medio,226.71,493.0,2007-03-08,Activad
1978,802082,Litware Refrigerador 4.6CuFt E280 Naranja,"Litware, Inc.",Litware,Normal,Naranja,Medio,152.94,299.99,2006-02-09,Activad
1979,802083,Litware Refrigerador 3.2CuFt E160 Naranja,"Litware, Inc.",Litware,Normal,Naranja,Medio,142.75,279.99,2005-03-08,Activad
1980,802084,Litware Refrigerador 1.7CuFt E120 Naranja,"Litware, Inc.",Litware,Economía,Naranja,Medio,66.27,129.99,2004-02-06,Activad
1981,802085,Litware Refrigerador 19CuFt M760 Red,"Litware, Inc.",Litware,Normal,Red,Medio,413.42,899.0,2008-03-06,Activad
1982,802086,Litware Refrigerador 9.7CuFt M560 Red,"Litware, Inc.",Litware,Normal,Red,Medio,226.71,493.0,2007-03-08,Activad
1983,803001,Fabrikam Microondas 1.5CuFt X1100 Blanco,"Fabrikam, Inc.",Fabrikam,Deluxe,Blanco,Alto,220.64,665.94,2009-01-02,Activad
1984,803002,Fabrikam Microondas 2.2CuFt M1250 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Alto,91.97,199.99,2008-01-04,Activad
1985,803003,Fabrikam Microondas 1.6CuFt M1250 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,82.77,179.99,2007-01-05,Activad
1986,803004,Fabrikam Microondas 1.0CuFt E1100 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Medio,71.37,139.99,2006-03-08,Activad
1987,803005,Fabrikam Microondas 0.9CuFt E0900 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Medio,50.98,99.99,2005-02-09,Activad
1988,803006,Fabrikam Microondas 0.8CuFt E0800 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Medio,48.43,94.99,2004-02-08,Activad
1989,803007,Fabrikam Microondas 1.5CuFt X1100 Plata,"Fabrikam, Inc.",Fabrikam,Deluxe,Plata,Medio,220.64,665.94,2009-01-02,Activad
1990,803008,Fabrikam Microondas 2.2CuFt M1250 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,91.97,199.99,2008-01-04,Activad
1991,803009,Fabrikam Microondas 1.6CuFt M1250 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,82.77,179.99,2007-01-05,Activad
1992,803010,Fabrikam Microondas 1.0CuFt E1100 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Medio,71.37,139.99,2006-03-08,Activad
1993,803011,Fabrikam Microondas 0.9CuFt E0900 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Medio,50.98,99.99,2005-02-09,Activad
1994,803012,Fabrikam Microondas 0.8CuFt E0800 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Medio,48.43,94.99,2004-02-08,Activad
1995,803013,Fabrikam Microondas 1.5CuFt X1100 Gris,"Fabrikam, Inc.",Fabrikam,Deluxe,Gris,Medio,220.64,665.94,2009-01-02,Activad
1996,803014,Fabrikam Microondas 2.2CuFt M1250 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,91.97,199.99,2008-01-04,Activad
1997,803015,Fabrikam Microondas 1.6CuFt M1250 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,82.77,179.99,2007-01-05,Activad
1998,803016,Fabrikam Microondas 1.0CuFt E1100 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Medio,71.37,139.99,2006-03-08,Activad
1999,803017,Fabrikam Microondas 0.9CuFt E0900 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Medio,50.98,99.99,2005-02-09,Activad
2000,803018,Fabrikam Microondas 0.8CuFt E0800 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Medio,48.43,94.99,2004-02-08,Activad
2001,803019,Fabrikam Microondas 1.5CuFt X1100 Red,"Fabrikam, Inc.",Fabrikam,Deluxe,Red,Medio,220.64,665.94,2009-01-02,Activad
2002,803020,Fabrikam Microondas 2.2CuFt M1250 Red,"Fabrikam, Inc.",Fabrikam,Normal,Red,Medio,91.97,199.99,2008-01-04,Activad
2003,803021,Fabrikam Microondas 1.6CuFt M1250 Red,"Fabrikam, Inc.",Fabrikam,Normal,Red,Medio,82.77,179.99,2007-01-05,Activad
2004,803022,Fabrikam Microondas 1.0CuFt E1100 Red,"Fabrikam, Inc.",Fabrikam,Normal,Red,Medio,71.37,139.99,2006-03-08,Activad
2005,803023,Fabrikam Microondas 0.9CuFt E0900 Red,"Fabrikam, Inc.",Fabrikam,Economía,Red,Medio,50.98,99.99,2005-02-09,Activad
2006,803024,Fabrikam Microondas 0.8CuFt E0800 Red,"Fabrikam, Inc.",Fabrikam,Economía,Red,Medio,48.43,94.99,2004-02-08,Activad
2007,803025,Fabrikam Microondas 1.5CuFt X1100 Negro,"Fabrikam, Inc.",Fabrikam,Deluxe,Negro,Medio,220.64,665.94,2009-01-02,Activad
2008,803026,Fabrikam Microondas 2.2CuFt M1250 Negro,"Fabrikam, Inc.",Fabrikam,Normal,Negro,Medio,91.97,199.99,2008-01-04,Activad
2009,803027,Fabrikam Microondas 1.6CuFt M1250 Negro,"Fabrikam, Inc.",Fabrikam,Normal,Negro,Medio,82.77,179.99,2007-01-05,Activad
2010,803028,Fabrikam Microondas 1.0CuFt E1100 Negro,"Fabrikam, Inc.",Fabrikam,Normal,Negro,Medio,71.37,139.99,2006-03-08,Activad
2011,803029,Fabrikam Microondas 0.9CuFt E0900 Negro,"Fabrikam, Inc.",Fabrikam,Economía,Negro,Medio,50.98,99.99,2005-02-09,Activad
2012,803030,Fabrikam Microondas 0.8CuFt E0800 Negro,"Fabrikam, Inc.",Fabrikam,Economía,Negro,Medio,48.43,94.99,2004-02-08,Activad
2013,803031,Fabrikam Microondas 1.5CuFt X1100 Azul,"Fabrikam, Inc.",Fabrikam,Deluxe,Azul,Medio,220.64,665.94,2009-01-02,Activad
2014,803032,Fabrikam Microondas 2.2CuFt M1250 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,91.97,199.99,2008-01-04,Activad
2015,803033,Fabrikam Microondas 1.6CuFt M1250 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,82.77,179.99,2007-01-05,Activad
2016,803034,Fabrikam Microondas 1.0CuFt E1100 Azul,"Fabrikam, Inc.",Fabrikam,Normal,Azul,Medio,71.37,139.99,2006-03-08,Activad
2017,803035,Fabrikam Microondas 0.9CuFt E0900 Azul,"Fabrikam, Inc.",Fabrikam,Economía,Azul,Medio,50.98,99.99,2005-02-09,Activad
2018,803036,Fabrikam Microondas 0.8CuFt E0800 Azul,"Fabrikam, Inc.",Fabrikam,Economía,Azul,Medio,48.43,94.99,2004-02-08,Activad
2019,803037,Litware Microondas 1.5CuFt X110 Blanco,"Litware, Inc.",Litware,Deluxe,Blanco,Medio,220.64,665.94,2006-07-17,Activad
2020,803038,Litware Microondas 2.2CuFt M125 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,91.97,199.99,2008-01-04,Activad
2021,803039,Litware Microondas 1.6CuFt M125 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,82.77,179.99,2007-01-05,Activad
2022,803040,Litware Microondas 1.0CuFt E110 Blanco,"Litware, Inc.",Litware,Normal,Blanco,Medio,71.37,139.99,2006-03-08,Activad
2023,803041,Litware Microondas 0.9CuFt E090 Blanco,"Litware, Inc.",Litware,Economía,Blanco,Medio,50.98,99.99,2005-02-09,Activad
2024,803042,Litware Microondas 0.8CuFt E080 Blanco,"Litware, Inc.",Litware,Economía,Blanco,Medio,48.43,94.99,2004-02-08,Activad
2025,803043,Litware Microondas 1.5CuFt X110 Plata,"Litware, Inc.",Litware,Deluxe,Plata,Medio,220.64,665.94,2006-07-17,Activad
2026,803044,Litware Microondas 2.2CuFt M125 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,91.97,199.99,2008-01-04,Activad
2027,803045,Litware Microondas 1.6CuFt M125 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,82.77,179.99,2007-01-05,Activad
2028,803046,Litware Microondas 1.0CuFt E110 Plata,"Litware, Inc.",Litware,Normal,Plata,Medio,71.37,139.99,2006-03-08,Activad
2029,803047,Litware Microondas 0.9CuFt E090 Plata,"Litware, Inc.",Litware,Economía,Plata,Medio,50.98,99.99,2005-02-09,Activad
2030,803048,Litware Microondas 0.8CuFt E080 Plata,"Litware, Inc.",Litware,Economía,Plata,Medio,48.43,94.99,2004-02-08,Activad
2031,803049,Litware Microondas 1.5CuFt X110 Gris,"Litware, Inc.",Litware,Deluxe,Gris,Medio,220.64,665.94,2006-07-17,Activad
2032,803050,Litware Microondas 2.2CuFt M125 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,91.97,199.99,2008-01-04,Activad
2033,803051,Litware Microondas 1.6CuFt M125 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,82.77,179.99,2007-01-05,Activad
2034,803052,Litware Microondas 1.0CuFt E110 Gris,"Litware, Inc.",Litware,Normal,Gris,Medio,71.37,139.99,2006-03-08,Activad
2035,803053,Litware Microondas 0.9CuFt E090 Gris,"Litware, Inc.",Litware,Economía,Gris,Medio,50.98,99.99,2005-02-09,Activad
2036,803054,Litware Microondas 0.8CuFt E080 Gris,"Litware, Inc.",Litware,Economía,Gris,Medio,48.43,94.99,2004-02-08,Activad
2037,803055,Litware Microondas 1.5CuFt X110 Red,"Litware, Inc.",Litware,Deluxe,Red,Medio,220.64,665.94,2006-07-17,Activad
2038,803056,Litware Microondas 2.2CuFt M125 Red,"Litware, Inc.",Litware,Normal,Red,Medio,91.97,199.99,2008-01-04,Activad
2039,803057,Litware Microondas 1.6CuFt M125 Red,"Litware, Inc.",Litware,Normal,Red,Medio,82.77,179.99,2007-01-05,Activad
2040,803058,Litware Microondas 1.0CuFt E110 Red,"Litware, Inc.",Litware,Normal,Red,Medio,71.37,139.99,2006-03-08,Activad
2041,803059,Litware Microondas 0.9CuFt E090 Red,"Litware, Inc.",Litware,Economía,Red,Medio,50.98,99.99,2005-02-09,Activad
2042,803060,Litware Microondas 0.8CuFt E080 Red,"Litware, Inc.",Litware,Economía,Red,Medio,48.43,94.99,2004-02-08,Activad
2043,803061,Litware Microondas 1.5CuFt X110 Negro,"Litware, Inc.",Litware,Deluxe,Negro,Medio,220.64,665.94,2006-07-17,Activad
2044,803062,Litware Microondas 2.2CuFt M125 Negro,"Litware, Inc.",Litware,Normal,Negro,Medio,91.97,199.99,2008-01-04,Activad
2045,803063,Litware Microondas 1.6CuFt M125 Negro,"Litware, Inc.",Litware,Normal,Negro,Medio,82.77,179.99,2007-01-05,Activad
2046,803064,Litware Microondas 1.0CuFt E110 Negro,"Litware, Inc.",Litware,Normal,Negro,Medio,71.37,139.99,2006-03-08,Activad
2047,803065,Litware Microondas 0.9CuFt E090 Negro,"Litware, Inc.",Litware,Economía,Negro,Medio,50.98,99.99,2005-02-09,Activad
2048,803066,Litware Microondas 0.8CuFt E080 Negro,"Litware, Inc.",Litware,Economía,Negro,Medio,48.43,94.99,2004-02-08,Activad
2049,803067,Litware Microondas 1.5CuFt X110 Azul,"Litware, Inc.",Litware,Deluxe,Azul,Medio,220.64,665.94,2006-07-17,Activad
2050,803068,Litware Microondas 2.2CuFt M125 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,91.97,199.99,2008-01-04,Activad
2051,803069,Litware Microondas 1.6CuFt M125 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,82.77,179.99,2007-01-05,Activad
2052,803070,Litware Microondas 1.0CuFt E110 Azul,"Litware, Inc.",Litware,Normal,Azul,Medio,71.37,139.99,2006-03-08,Activad
2053,803071,Litware Microondas 0.9CuFt E090 Azul,"Litware, Inc.",Litware,Economía,Azul,Medio,50.98,99.99,2005-02-09,Activad
2054,803072,Litware Microondas 0.8CuFt E080 Azul,"Litware, Inc.",Litware,Economía,Azul,Medio,48.43,94.99,2004-02-08,Activad
2055,803073,Contoso Microondas 1.5CuFt X0110 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Medio,220.64,665.94,2009-01-02,Activad
2056,803074,Contoso Microondas 2.2CuFt M0125 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,91.97,199.99,2008-01-04,Activad
2057,803075,Contoso Microondas 1.6CuFt M0125 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,82.77,179.99,2007-01-05,Activad
2058,803076,Contoso Microondas 1.0CuFt E0110 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Medio,71.37,139.99,2006-03-08,Activad
2059,803077,Contoso Microondas 0.9CuFt E0090 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,50.98,99.99,2005-02-09,Activad
2060,803078,Contoso Microondas 0.8CuFt E0080 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Medio,48.43,94.99,2004-02-08,Activad
2061,803079,Contoso Microondas 1.5CuFt X0110 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Medio,220.64,665.94,2009-01-02,Activad
2062,803080,Contoso Microondas 2.2CuFt M0125 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Medio,91.97,199.99,2008-01-04,Activad
2063,803081,Contoso Microondas 1.6CuFt M0125 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Medio,82.77,179.99,2007-01-05,Activad
